26,"46197","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",40,27,"27"
26,"46197","Bacheo Toluca","1. Solicitud","HOMBRE A BORDO",10,27,"27"
26,"46197","Bacheo Toluca","1. Solicitud","LIMPIEZA",8,27,"27"
26,"46198","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",60,27,"27"
26,"46198","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",60,27,"27"
26,"46198","Bacheo Toluca","1. Solicitud","LIMPIEZA",5,27,"27"
26,"46199","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",50,27,"27"
26,"46199","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",50,27,"27"
26,"46199","Bacheo Toluca","1. Solicitud","HOMBRE A BORDO",10,27,"27"
26,"46199","Bacheo Toluca","1. Solicitud","LIMPIEZA",8,27,"27"
26,"46196","Planta Asfalto Pegaso","1. Solicitud","PAYLODER",300,27,"27"
26,"46197","Planta Asfalto Pegaso","1. Solicitud","CALDERA TECNO",600,27,"27"
26,"46197","Planta Asfalto Pegaso","1. Solicitud","CALDERA TRIASO",400,27,"27"
26,"46198","Planta Asfalto Pegaso","1. Solicitud","PAYLODER",300,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","PIPA DE AGUA (IMPACTO 01) FORD",30,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","PIPA DE AGUA (IMPACTO 01) FORD",30,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","PIPA DE AGUA (IMPACTO 01) FORD",30,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","PIPA DE AGUA (IMPACTO 01) FORD",30,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","PIPA DE AGUA (IMPACTO 01) FORD",30,27,"27"
27,"46202","Planta Asfalto Huixquilucan","1. Solicitud","GENERADOR PLANTA AMMANN",300,27,"23.95"
27,"46202","Planta Asfalto Huixquilucan","1. Solicitud","TORRE DE LUZ MAXILIGHT",100,27,"23.95"
27,"46202","Planta Asfalto Huixquilucan","1. Solicitud","CALDERA",100,27,"23.95"
27,"46202","Planta Asfalto Huixquilucan","1. Solicitud","CARGADOR CASE 821 F",100,27,"23.95"
27,"46203","Planta Asfalto Huixquilucan","1. Solicitud","GENERADOR PLANTA AMMANN",300,27,"23.95"
27,"46203","Planta Asfalto Huixquilucan","1. Solicitud","CRIBA RAP",50,27,"23.95"
27,"46203","Planta Asfalto Huixquilucan","1. Solicitud","CALDERA",100,27,"23.95"
27,"46203","Planta Asfalto Huixquilucan","1. Solicitud","CARGADOR CASE 821 F",100,27,"23.95"
27,"46204","Planta Asfalto Huixquilucan","1. Solicitud","GENERADOR PLANTA AMMANN",300,27,"23.95"
27,"46204","Planta Asfalto Huixquilucan","1. Solicitud","CALDERA",100,27,"23.95"
27,"46204","Planta Asfalto Huixquilucan","1. Solicitud","CARGADOR CASE 821 F",100,27,"23.95"
27,"46205","Planta Asfalto Huixquilucan","1. Solicitud","GENERADOR PLANTA AMMANN",300,27,"23.95"
27,"46205","Planta Asfalto Huixquilucan","1. Solicitud","CRIBA RAP",50,27,"23.95"
27,"46205","Planta Asfalto Huixquilucan","1. Solicitud","TORRE DE LUZ MAXILIGHT",100,27,"23.95"
27,"46205","Planta Asfalto Huixquilucan","1. Solicitud","CALDERA",100,27,"23.95"
27,"46205","Planta Asfalto Huixquilucan","1. Solicitud","CARGADOR CASE 821 F",100,27,"23.95"
27,"46206","Planta Asfalto Huixquilucan","1. Solicitud","GENERADOR PLANTA AMMANN",300,27,"23.95"
27,"46206","Planta Asfalto Huixquilucan","1. Solicitud","CALDERA",100,27,"23.95"
27,"46206","Planta Asfalto Huixquilucan","1. Solicitud","CARGADOR CASE 821 F",100,27,"23.95"
27,"46207","Planta Asfalto Huixquilucan","1. Solicitud","GENERADOR PLANTA AMMANN",100,27,"23.95"
27,"46207","Planta Asfalto Huixquilucan","1. Solicitud","CRIBA RAP",50,27,"23.95"
27,"46207","Planta Asfalto Huixquilucan","1. Solicitud","CALDERA",100,27,"23.95"
27,"46207","Planta Asfalto Huixquilucan","1. Solicitud","CARGADOR CASE 821 F",100,27,"23.95"
